sample_idx,feature,importance,rank
87020,sensor_186_avg,16.18952178955078,1
87020,sensor_186_max,16.145095825195312,2
87020,sensor_186_min,16.075912475585938,3
87020,sensor_213_min,15.739188194274902,4
87020,sensor_88_std,14.931018829345703,5
87020,sensor_139_min,14.373003959655762,6
87020,sensor_141_min,14.364863395690918,7
87020,sensor_140_min,14.311378479003906,8
87020,sensor_60_avg,12.214189529418945,9
87020,sensor_59_avg,12.059386253356934,10
87020,sensor_58_avg,11.976421356201172,11
87020,sensor_213_avg,11.491721153259277,12
87020,sensor_72_avg,11.438220977783203,13
87020,sensor_73_avg,11.421370506286621,14
87020,sensor_71_avg,11.400039672851562,15
93611,sensor_14_std,13.487150192260742,1
93611,sensor_36_avg,13.376070022583008,2
93611,sensor_13_std,13.286713600158691,3
93611,sensor_12_std,13.280351638793945,4
93611,sensor_38_avg,13.240204811096191,5
93611,sensor_203_min,12.147104263305664,6
93611,sensor_203_avg,12.142114639282227,7
93611,sensor_203_max,12.082813262939453,8
93611,sensor_36_min,11.486748695373535,9
93611,sensor_38_min,11.4336576461792,10
93611,sensor_37_min,11.141565322875977,11
93611,sensor_105_std,8.589315414428711,12
93611,sensor_42_avg,7.743972301483154,13
93611,sensor_230_min,6.845497131347656,14
93611,sensor_42_max,6.549280643463135,15
93614,sensor_89_std,16.244653701782227,1
93614,sensor_14_std,15.6856689453125,2
93614,sensor_12_std,15.511841773986816,3
93614,sensor_13_std,15.51130199432373,4
93614,sensor_36_avg,12.608144760131836,5
93614,sensor_37_avg,12.394561767578125,6
93614,sensor_203_avg,12.060343742370605,7
93614,sensor_203_min,12.046671867370605,8
93614,sensor_203_max,12.02789306640625,9
93614,sensor_37_min,9.632672309875488,10
93614,sensor_36_min,9.617864608764648,11
93614,sensor_230_std,9.243985176086426,12
93614,reactive_power_121_std,6.9774346351623535,13
93614,sensor_36_max,6.90225076675415,14
93614,sensor_37_max,6.831869125366211,15
93625,sensor_89_std,16.027368545532227,1
93625,sensor_14_std,15.77701473236084,2
93625,sensor_13_std,15.581439971923828,3
93625,sensor_12_std,15.555992126464844,4
93625,sensor_38_avg,13.195426940917969,5
93625,sensor_37_avg,12.302811622619629,6
93625,sensor_203_avg,12.185196876525879,7
93625,sensor_203_min,12.171814918518066,8
93625,sensor_203_max,12.12279987335205,9
93625,sensor_230_std,11.747838973999023,10
93625,reactive_power_121_std_roll6_mean,10.419739723205566,11
93625,sensor_38_min,10.332934379577637,12
93625,sensor_37_min,9.955687522888184,13
93625,sensor_36_min,9.547760009765625,14
93625,reactive_power_121_std,8.367039680480957,15
93626,sensor_13_std,18.759632110595703,1
93626,sensor_12_std,18.603092193603516,2
93626,sensor_89_std,16.447925567626953,3
93626,sensor_38_avg,14.07530689239502,4
93626,sensor_37_avg,13.110944747924805,5
93626,sensor_230_std,12.601152420043945,6
93626,sensor_38_min,11.908111572265625,7
93626,sensor_37_min,11.118666648864746,8
93626,sensor_203_min,10.678815841674805,9
93626,sensor_203_avg,10.577468872070312,10
93626,sensor_203_max,10.510529518127441,11
93626,reactive_power_121_std_roll6_mean,9.495548248291016,12
93626,sensor_104_std,8.286765098571777,13
93626,sensor_38_max,7.97393274307251,14
93626,reactive_power_121_std,7.4253458976745605,15
93627,sensor_13_std,19.059083938598633,1
93627,sensor_12_std,18.91316032409668,2
93627,sensor_89_std,16.747711181640625,3
93627,sensor_38_avg,14.0431547164917,4
93627,sensor_230_std,13.375223159790039,5
93627,sensor_37_avg,13.067256927490234,6
93627,sensor_38_min,12.017382621765137,7
93627,sensor_37_min,11.240452766418457,8
93627,sensor_203_min,10.585712432861328,9
93627,sensor_203_avg,10.480356216430664,10
93627,sensor_203_max,10.446429252624512,11
93627,reactive_power_121_std_roll6_mean,9.536416053771973,12
93627,sensor_104_std,8.488882064819336,13
93627,reactive_power_121_std,7.8031487464904785,14
93627,sensor_38_max,7.765258312225342,15
93628,sensor_13_std,19.268436431884766,1
93628,sensor_12_std,19.144306182861328,2
93628,sensor_38_avg,14.142526626586914,3
93628,sensor_37_avg,13.174771308898926,4
93628,sensor_38_min,12.36501407623291,5
93628,sensor_37_min,11.624917984008789,6
93628,sensor_203_min,10.33487606048584,7
93628,sensor_203_avg,10.255226135253906,8
93628,sensor_203_max,10.179604530334473,9
93628,sensor_104_std,8.888901710510254,10
93628,reactive_power_121_min_roll6_std,8.588388442993164,11
93628,sensor_36_std,7.524368762969971,12
93628,reactive_power_121_std_roll6_std,7.3161234855651855,13
93628,sensor_38_max,7.156737804412842,14
93628,reactive_power_121_std_roll6_mean,6.926399230957031,15
93629,sensor_13_std,19.769426345825195,1
93629,sensor_12_std,19.631052017211914,2
93629,reactive_power_121_std_roll6_mean,18.642925262451172,3
93629,sensor_38_avg,14.055805206298828,4
93629,sensor_37_avg,13.035340309143066,5
93629,sensor_38_min,12.324559211730957,6
93629,sensor_37_min,11.563871383666992,7
93629,sensor_203_min,9.56787109375,8
93629,sensor_203_avg,9.476001739501953,9
93629,sensor_203_max,9.429408073425293,10
93629,sensor_104_std,9.004467010498047,11
93629,sensor_36_std,7.7364044189453125,12
93629,sensor_38_max,7.1183648109436035,13
93629,sensor_38_std,6.829100608825684,14
93629,sensor_37_std,6.644802570343018,15
93630,sensor_13_std,19.790849685668945,1
93630,sensor_12_std,19.653291702270508,2
93630,reactive_power_121_std_roll6_mean,18.678674697875977,3
93630,sensor_38_avg,14.055037498474121,4
93630,sensor_37_avg,13.031426429748535,5
93630,sensor_38_min,12.326602935791016,6
93630,sensor_37_min,11.56640625,7
93630,sensor_203_min,9.552724838256836,8
93630,sensor_203_avg,9.460490226745605,9
93630,sensor_203_max,9.414287567138672,10
93630,sensor_104_std,9.015870094299316,11
93630,sensor_36_std,7.731240749359131,12
93630,sensor_38_std,7.144880294799805,13
93630,sensor_38_max,7.113727569580078,14
93630,sensor_37_std,6.87247371673584,15
93631,sensor_13_std,19.772932052612305,1
93631,sensor_12_std,19.634950637817383,2
93631,reactive_power_121_std_roll6_mean,18.726825714111328,3
93631,sensor_38_avg,14.052592277526855,4
93631,sensor_37_avg,13.029828071594238,5
93631,sensor_38_min,12.309866905212402,6
93631,sensor_37_min,11.547782897949219,7
93631,sensor_203_min,9.548569679260254,8
93631,sensor_203_avg,9.453063011169434,9
93631,sensor_203_max,9.40808391571045,10
93631,sensor_104_std,8.986451148986816,11
93631,sensor_36_std,7.72236967086792,12
93631,sensor_38_std,7.4521565437316895,13
93631,sensor_38_max,7.127526760101318,14
93631,sensor_37_std,7.0928730964660645,15
93632,reactive_power_121_std_roll6_mean,18.722335815429688,1
93632,sensor_38_avg,13.067697525024414,2
93632,sensor_37_avg,12.75692081451416,3
93632,sensor_203_min,12.26935863494873,4
93632,sensor_203_avg,12.246914863586426,5
93632,sensor_203_max,12.232436180114746,6
93632,sensor_13_max,12.133255004882812,7
93632,sensor_12_std,11.479040145874023,8
93632,sensor_13_std,11.42506217956543,9
93632,sensor_14_std,11.416439056396484,10
93632,sensor_36_min,11.175918579101562,11
93632,sensor_38_min,11.160287857055664,12
93632,sensor_37_min,10.83657455444336,13
93632,sensor_14_max,9.272855758666992,14
93632,sensor_12_max,8.442097663879395,15
93877,sensor_212_max,21.0034122467041,1
93877,sensor_212_avg,20.90316390991211,2
93877,sensor_212_min,20.644495010375977,3
93877,sensor_203_avg,8.875402450561523,4
93877,sensor_203_min,8.868430137634277,5
93877,sensor_203_max,8.768586158752441,6
93877,sensor_207_std,4.544670581817627,7
93877,sensor_206_std,4.511266231536865,8
93877,sensor_35_max,3.8740286827087402,9
93877,sensor_35_avg,3.838827133178711,10
93877,sensor_230_max,3.763939380645752,11
93877,sensor_230_avg,3.6770079135894775,12
93877,sensor_35_min,3.4915802478790283,13
93877,sensor_118_avg,3.382753610610962,14
93877,sensor_118_max,3.3811709880828857,15
93878,sensor_212_max,20.993316650390625,1
93878,sensor_212_avg,20.913227081298828,2
93878,sensor_212_min,20.647897720336914,3
93878,sensor_203_avg,8.569540977478027,4
93878,sensor_203_min,8.553574562072754,5
93878,sensor_203_max,8.495728492736816,6
93878,sensor_35_max,3.894683361053467,7
93878,sensor_35_avg,3.8515937328338623,8
93878,sensor_230_max,3.732835054397583,9
93878,sensor_230_avg,3.648571729660034,10
93878,sensor_35_min,3.479753255844116,11
93878,sensor_118_avg,3.316216468811035,12
93878,sensor_230_min,3.3160910606384277,13
93878,sensor_118_max,3.314551830291748,14
93878,sensor_117_max,3.2984142303466797,15
93879,sensor_212_max,20.89580535888672,1
93879,sensor_212_avg,20.86935043334961,2
93879,sensor_212_min,20.565488815307617,3
93879,sensor_230_std,13.880183219909668,4
93879,sensor_203_avg,8.283808708190918,5
93879,sensor_203_min,8.261055946350098,6
93879,sensor_203_max,8.223844528198242,7
93879,sensor_230_max,4.892120838165283,8
93879,sensor_230_min,4.069485664367676,9
93879,sensor_35_avg,3.008380174636841,10
93879,sensor_35_max,2.989480495452881,11
93879,sensor_118_max,2.8785393238067627,12
93879,sensor_117_max,2.867236614227295,13
93879,sensor_118_avg,2.846874713897705,14
93879,sensor_117_avg,2.8440256118774414,15
