sample_idx,feature,importance,rank
662,sensor_190_std,0.2196398377418518,12
662,sensor_61_std,0.18928714096546173,13
662,sensor_46_max,0.16550897061824799,14
662,sensor_7_std,0.13035281002521515,15
663,sensor_42_std,8.441581726074219,1
663,sensor_42_max,3.9938745498657227,2
663,sensor_42_avg,2.7155940532684326,3
663,sensor_42_min,1.3980659246444702,4
663,sensor_190_std,1.3083709478378296,5
663,sensor_41_std,0.8333246111869812,6
663,sensor_87_avg,0.7699884176254272,7
663,sensor_217_std,0.7404431700706482,8
663,sensor_87_max,0.7313534617424011,9
663,sensor_87_min,0.715471088886261,10
663,sensor_46_std,0.6248220801353455,11
663,sensor_46_max,0.39922770857810974,12
663,sensor_197_std,0.36817899346351624,13
663,sensor_194_std,0.3235049247741699,14
663,sensor_167_std,0.2716629207134247,15
880,sensor_42_std,5.541414260864258,1
880,sensor_42_max,3.9940786361694336,2
880,sensor_42_min,2.7386109828948975,3
880,sensor_1_max,1.0453859567642212,4
880,sensor_37_max,0.8662851452827454,5
880,sensor_87_avg,0.5893797278404236,6
880,sensor_87_min,0.5595337748527527,7
880,sensor_87_max,0.5390849709510803,8
880,sensor_190_std,0.47933128476142883,9
880,sensor_192_std,0.4487003684043884,10
880,sensor_47_std,0.3959401547908783,11
880,sensor_36_max,0.3161458671092987,12
880,sensor_1_avg,0.11760363727807999,13
880,sensor_61_std,0.10724082589149475,14
880,sensor_174_min,0.09581308811903,15
881,sensor_42_std,7.467639923095703,1
881,sensor_42_max,3.8782553672790527,2
881,sensor_42_min,2.428317070007324,3
881,reactive_power_119_std,0.6787369847297668,4
881,sensor_87_min,0.6228889226913452,5
881,sensor_87_avg,0.531891942024231,6
881,sensor_87_max,0.46247991919517517,7
881,sensor_61_std,0.4411959946155548,8
881,sensor_93_std,0.4153824746608734,9
881,sensor_18_std,0.40771186351776123,10
881,sensor_174_avg,0.35486531257629395,11
881,reactive_power_122_std,0.3370859622955322,12
881,sensor_92_std,0.32117703557014465,13
881,sensor_174_max,0.24341461062431335,14
881,reactive_power_122_std_roll6_mean,0.1808406561613083,15
1042,sensor_187_std,4.978134632110596,1
1042,sensor_176_std,4.579761028289795,2
1042,sensor_170_std,3.2766058444976807,3
1042,sensor_186_std,2.9460651874542236,4
1042,reactive_power_119_std_roll6_std,2.0512819290161133,5
1042,sensor_80_max,1.739793062210083,6
1042,sensor_78_max,1.6908525228500366,7
1042,sensor_24_max,1.0179582834243774,8
1042,sensor_65_std,0.9546294808387756,9
1042,sensor_18_std,0.8691574931144714,10
1042,sensor_231_std,0.832086443901062,11
1042,sensor_232_std,0.7967849373817444,12
1042,sensor_182_std,0.6506538987159729,13
1042,sensor_23_avg,0.6180137991905212,14
1042,sensor_196_std,0.5783355832099915,15
1043,sensor_176_std,2.7543208599090576,1
1043,sensor_80_max,2.247157096862793,2
1043,sensor_78_max,2.1987292766571045,3
1043,reactive_power_119_std_roll6_std,1.7968181371688843,4
1043,sensor_55_std,1.384414792060852,5
1043,sensor_54_std,1.3235595226287842,6
1043,sensor_1_avg,1.1540175676345825,7
1043,sensor_194_std,0.6847507953643799,8
1043,sensor_170_std,0.47263121604919434,9
1043,sensor_217_std,0.4413372278213501,10
1043,sensor_87_min,0.3704138994216919,11
1043,sensor_87_avg,0.30049028992652893,12
1043,sensor_87_max,0.296709269285202,13
1043,sensor_198_std,0.2868196964263916,14
1043,sensor_197_std,0.2796128988265991,15
1061,sensor_42_std,7.6321940422058105,1
1061,sensor_42_max,3.520040273666382,2
1061,sensor_190_std,0.9680352210998535,3
1061,sensor_42_min,0.9493875503540039,4
1061,sensor_87_min,0.8003314137458801,5
1061,sensor_87_avg,0.7445999979972839,6
1061,sensor_87_max,0.7083137035369873,7
1061,sensor_225_std,0.5408965349197388,8
1061,sensor_173_min,0.3726104497909546,9
1061,sensor_197_std,0.3512217402458191,10
1061,sensor_173_avg,0.3280143439769745,11
1061,sensor_173_max,0.2822102904319763,12
1061,sensor_42_avg,0.15225185453891754,13
1061,sensor_218_std,0.11838401108980179,14
1061,sensor_163_std,0.06849796324968338,15
1220,sensor_150_max,4.6618757247924805,1
1220,sensor_149_max,4.364270210266113,2
1220,sensor_150_std,3.283332347869873,3
1220,sensor_149_std,2.9968390464782715,4
1220,sensor_217_std,2.679746150970459,5
1220,reactive_power_119_max_roll6_mean,2.662034273147583,6
